package_name,package_uuid
LetsBeRational_jll,b1162f8a-ee7e-515c-ae1d-7fab3c0ab9f7
LevelDB,6248df61-47b1-58fa-9b7c-c0f1183480ca
LevelDB2,002418b5-1437-4398-8918-fc420664f8a4
LevelDB_jll,e5add9ea-9f03-521a-be84-f8c1bde3cbe9
LevelSetMethods,ca3df947-0575-4ae6-b9a3-78df393a7451
Levenshtein,cb002d51-b850-5775-a4f8-1db47be676b8
LevyArea,2d8b4e74-eb68-11e8-0fb9-d5eb67b50637
Lexbor,7c3807c3-6380-4629-8731-66194421aa0a
Lexicographic,f3857b5d-3a50-4050-98ae-54c465879683
LiBr,2196b101-3ac0-4e12-b5a8-532424305d17
LibAMVW_jll,3420f54a-cca3-5752-a4b4-c8f5453f04ac
LibASICamera,d52fb188-cbdc-4a2a-a9d4-49c222ce4b32
LibAWSCRT,df7458b6-5204-493f-a0e7-404b4eb72fac
LibArchive_jll,1e303b3e-d4db-56ce-88c4-91e52606a1a8
LibAwsAuth,e028494f-7ddb-47cd-bd9c-7e7578dea4c5
LibAwsCal,ef519ef6-af43-41a0-8ac4-eb81328190af
LibAwsChecksums,332a3e40-df62-419b-9f04-2cb73588ccaf
LibAwsCommon,c6e421ba-b5f8-4792-a1c4-42948de3ed9d
LibAwsCompression,51c8708f-2dd9-446d-a0d4-ba9f49ba4b23
LibAwsEventStream,7707c54a-f152-44d3-a3d6-cc4209ac0b85
LibAwsHTTP,ce851869-0d7a-41e7-95ef-2d4cb63876dd
LibAwsHTTPFork,d3f1d20b-921e-4930-8491-471e0be3121a
LibAwsIO,a5388770-19df-4151-b103-3d71de896ddf
LibAwsIot,d022c788-31c6-4e56-9a35-f63e7e4f3ca1
LibAwsMqtt,dbf63f58-971e-4a9b-b153-820e5f7f543b
LibAwsS3,7e4e0a2a-738e-4919-8f64-2391d105e660
LibAwsSdkutils,c5f27dc9-c37b-4573-9b6c-b90055172160
LibBirch_jll,9af553da-f2ee-58c4-bad9-1c5e8386f243
LibCEED,2cd74e05-b976-4426-91fa-5f1011f8952b
LibCImGui,9be01004-c4f5-478b-abeb-cb32b114cf5e
LibCURL,b27032c2-a3e7-50c8-80cd-2d36dbcbfd21
LibCURL_jll,deac9b47-8bc7-5906-a0fe-35ac56dc84c0
LibClang,673b39ed-8657-431a-8e65-2365c8cec7d5
LibDLF,f0c3f387-4ff6-435f-9d63-77e28b8d1347
LibDeflate,9255714d-24a7-4b30-8ea3-d46a97f7e13b
LibExpat,522f3ed2-3f36-55e3-b6df-e94fee9b0c07
LibFTD2XX,85e77ee8-8498-5435-b1ed-98efe5aa7d59
LibFaceDetection,1317b456-a4e0-4851-95a6-f185d9862873
LibGD_jll,16339573-6216-525a-b38f-30b6f6b71b5f
LibGEOS,a90b1aa1-3769-5649-ba7e-abc5a9d163eb
LibGEOSMakie,1902729b-b4d4-4bb0-ae7d-e2f19e2a15fb
LibGit2_jll,e37daf67-58a4-590a-8e99-b0245dd2ffc5
LibIIO,054d326e-df27-43d9-b4b2-3b491c653341
LibLZO,32aa4ff1-cc5a-4ead-abec-09bb076ef871
LibMPDec_jll,7106de7a-f406-5ef1-84f7-3345f7341bd2
LibModbus,eb9b09e8-e158-48db-9998-d0f1810f0d04
LibModbus_jll,f28bf708-275a-52ef-9ea6-4821c17573f9
LibMseed,1f77302d-495a-4b02-8d15-b81beb84162e
LibNanoVG,7e2db94e-98cb-4b2e-907e-9710ad85db91
LibOSXUnwind_jll,a83860b7-747b-57cf-bf1f-3e79990d037f
LibPQ,194296ae-ab2e-5f79-8cd4-7183a0a5a0d1
LibPQ_jll,08be9ffa-1c94-5ee5-a977-46a84ec9b350
LibPSF,5cf4117a-c29c-5f6c-be10-22558df91208
LibRaw,8142987f-9819-4f19-97f4-21b8cfe217f7
LibRaw_jll,d66ac3f3-933a-5ab8-8aa2-9e591b3c5af3
LibSSH,00483490-30f8-4353-8aba-35b82f51f4d0
LibSSH2_jll,29816b5a-b9ab-546f-933c-edad1886dfa8
LibSerialPort,a05a14c7-6e3b-5ba9-90a2-45558833e1df
LibSndFile,b13ce0c6-77b0-50c6-a2db-140568b8d1a5
LibSpatialIndex,f19c2e90-9d16-5f2d-a2a7-af3fb29e4907
LibSpatialIndex_jll,00e98e2a-4326-5239-88cb-15dcbe1c18d0
LibStdCxx_jll,476790bb-718c-51bf-8f54-ac0345b4adaf
LibSymspg,2098c8a6-82c4-11e9-1f54-e72760d085ce
LibTeXPrintf,f5e74093-75df-45cb-9a4a-089f0fae2cb7
LibTeXPrintf_jll,31c4d84e-4279-5ed4-9345-4512eef47f95
LibTorchCAPI_jll,35125b28-eb97-566c-9d83-c787ae32e58f
LibTracyClient_jll,ad6e5548-8b26-5c9f-8ef3-ef0ad883f3a5
LibTrixi,7e097bd5-a775-4bc1-90b6-ad92bd7220c1
LibUCL_jll,4559eb44-f4ba-5e76-9185-3ac873597822
LibUV_jll,183b4373-6708-53ba-ad28-60e28bb38547
LibUnwind_jll,745a5e78-f969-53e9-954f-d19f2f74f4e3
LibVPX_jll,dd192d2f-8180-539f-9fb4-cc70b1dcf69a
LibYAML,893b89ae-d513-59bf-bb22-7f8468641907
LibYAML_jll,f531010a-71ee-5b11-8e71-2f13f29d8a82
LibZip,89089acc-ee81-44d2-83aa-3aa2951b1031
Libassuan_jll,3c934f36-e25c-5265-85bb-28494e4832bb
Libbpf_jll,02f9a84d-9555-5f1a-8c3c-42027521038d
Libcap_Ng_jll,5ee47f88-1586-5e41-8c7a-ccc44ca77d79
Libcerf_jll,af83a40a-c4c4-57a0-81df-2309fbd279e3
Libcroco_jll,57eb2189-7eb1-52c8-ac0e-99495f550b14
Libepoxy_jll,42c93a91-0102-5b3f-8f9d-e41de60ac950
Libffi_jll,e9f186c6-92d2-5b65-8a66-fee21dc1b490
Libgcrypt_jll,d4300ac3-e22c-5743-9152-c294e39db1e4
Libglvnd_jll,7e76a0d4-f3c7-5321-8279-8d96eeed0f29
Libgpg_error_jll,7add5ba3-2f88-524e-9cd5-f83b8a55f7b8
Libical_jll,bce108ef-3f60-5dd0-bcd6-e13a096cb796
Libiconv_jll,94ce4f54-9a6c-5748-9c1c-f9c7231a4531
Libksba_jll,52a58d30-3731-5a3f-8361-26ffb4f63669
Liblet,5ecd16ac-4fd8-43d2-a9dd-e22a5cebe6f6
Libmount_jll,4b2f31a3-9ecc-558c-b454-b3730dcb73e9
LibraryAugmentedSymbolicRegression,158930c3-947c-4174-974b-74b39e64a28f
Librsvg_jll,925c91fb-5dd6-59dd-8e8c-345e74382d89
Libsharp,ac8d63fe-4615-43ae-9860-9cd4a3820532
Libtask,6f1fad26-d15e-5dc8-ae53-837a1d7b8c9f
Libtask_jll,3ae2931a-708c-5973-9c38-ccf7496fb450
Libtiff_jll,89763e89-9b03-5906-acba-b20f662cd828
Libtool_jll,a76c16ae-fb8f-5ff0-8826-da3b7a640f0b
Liburing_jll,6524598b-69a8-53ae-b017-622bece5ca95
Libuuid_jll,38a345b3-de98-5d2b-a5d3-14cd9215e700
Libwebsockets,30a1cee6-c274-443c-b274-d8ea34e8f87d
Libxc,66e17ffc-8502-11e9-23b5-c9248d0eb96d
Libxc_GPU_jll,25af9330-9b41-55d4-a324-1a83c0a0a1ac
Libxc_jll,a56a6d9d-ad03-58af-ab61-878bf78270d6
Libz,2ec943e9-cfe8-584d-b93d-64dcb6d567b7
LicenseCheck,726dbf0d-6eb6-41af-b36c-cd770e0f00cc
LicenseGrabber,ff1fe538-7f12-4e61-92e8-8b99bd5f2913
LieGroups,6774de46-80ba-43f8-ba42-e41071ccfc5f
LifeContingencies,c8f0d631-89cd-4a1f-93d0-7542c3692561
LifeInsuranceContracts,fd4345fa-c73f-4ad5-b086-dba238792776
LifeInsuranceDataModel,4892898e-25d7-46ce-b5c3-dea2164303ac
LifeInsuranceProduct,492f22fc-54e6-4f0f-bb9b-bacd199f5046
LifeTable,4210c81c-ea79-58ed-b1f5-cefccb200c31
LiftAndLearn,192fc49d-b0e9-4795-8347-9ce9b8a8946d
LiftedMaps,d22a30c1-52ac-4762-a8c9-5838452405e0
LiftedTrajectoryGames,f0ea6279-6eb1-4d7a-a045-07bc2fa39d95
LightBSON,a4a7f996-b3a6-4de6-b9db-2fa5f350df41
LightGBM,7acf609c-83a4-11e9-1ffb-b912bcd3b04a
LightGBM_jll,0e4427ef-1ff7-5cd7-8faa-8ff0877bb2ec
LightGraphs,093fc24a-ae57-5d10-9952-331d41423f4d
LightGraphsExtras,89bd72ed-8c37-5969-8989-5c5e0cf73e51
LightGraphsFlows,2f5eb75a-258c-59e0-affc-f41c55f75335
LightGraphsGraphBLAS,9e818040-a151-11e9-0cac-43033c89f788
LightGraphsMatching,160ba089-64bf-5ba7-9e14-98ab1d9bcb0a
LightLattices,c2d87ffe-efce-4f64-b293-8fcb5ddda528
LightLearn,aea05ee4-eee8-4bb2-9be1-ccb376bfd141
LightOSM,d1922b25-af4e-4ba3-84af-fe9bea896051
LightPropagation,bd080553-88c9-414f-9879-667caf467699
LightQuery,a6f99520-0501-547d-81af-dc7bed1e4d5a
LightSumTypes,f56206fc-af4c-5561-a72a-43fe2ca5a923
LightXML,9c8b4983-aa76-5018-a973-4c85ecc9e179
LightenQP,732b1220-b3b1-47df-92b9-9aafce73c71b
Lighthouse,ac2c24cd-07f0-4848-96b2-1b82c3ea0e59
LighthouseFlux,56a5d6c5-c9a8-4db3-ae3d-7c3fdb50c563
LightweightCharts,d6998af1-87ca-4e7f-83d4-864c79a249fa
LiiBRA,a5b28938-1935-4481-b801-30e5c8ed4e83
LikelihoodProfiler,93acb638-a083-5915-8dce-d129bc6a3f59
Lilith,94c2ca8e-d4e4-11e9-02ac-43cfcaaaed17
Limbdark,01eff828-7024-11e9-3df0-8b77921d67e3
LimberJack,6b86205d-155a-4b14-b82d-b6a149ea78f2
LimitOfDetection,9907b50f-aa68-471e-a8e7-09e46bc3166c
LimitedLDLFactorizations,f5a24dde-3ab7-510b-b81b-6a72c6098d3b
LinComs,ee17a876-90d7-4d55-b638-625859505c6a
LinDistFlow,bf674bac-ffe4-48d3-9f32-72124ffa9ede
LinLogQuantization,44354dd6-1ce2-4e80-a0fb-98a3a2b05088
LinQuadOptInterface,f8899e07-120b-5979-ab1d-7b97bb9e1a48
LinRegOutliers,6d4de0fb-32d9-4c65-aac1-cc9ed8b94b1a
Lindenmayer,d9db2020-d13e-4bf8-b13e-b12a3214b5ef
LindoAPI,5d56408f-8135-48b9-8e3b-17d984397714
LineIntegralConvolution,954431ae-a746-4b0b-bf75-a8381ca95b21
LineSearch,87fe0de2-c867-4266-b59a-2f0a94fc965b
LineSearches,d3d80556-e9d4-5f37-9878-2ab0fcc64255
LineageCollapse,e38bdfdf-80f5-4f0c-93e0-53dd02ee37b8
LinearAdjoints,3201237a-9847-11e9-0d2a-6d530c977506
LinearAlgebraForCAP,3dc4824f-14ac-4ab7-8a60-75dbcd4a9d60
LinearAlgebraX,9b3f67b0-2d00-526e-9884-9e4938f8fb88
LinearAlgebraicRepresentation,95167b0c-186a-594b-a231-52369c6de044
LinearAssignment,e04a135d-938e-4d6d-a2bd-80fee3964557
LinearBand,e5cab26e-c5ce-48e0-bb1c-98fd263da73b
LinearCombinations,67be3549-475c-46bf-8928-de3404d670d9
LinearCovarianceModels,4af8ee2a-afa9-11e9-10dc-fb1b37f8f4b5
LinearDecisionRules,ee4db4e3-7eec-47e5-9935-9699b02754f6
LinearDynamicsModels,93c30095-2a61-55f3-920e-6649674b8a9e
LinearElasticity,8b390c8a-e41e-419b-b3a5-595c9a4d2b26
LinearElasticityBase,c9ccf908-6911-46c3-b424-436f6a0ac525
LinearElasticity_jll,18c40d15-f7cd-5a6d-bc92-87468d86c5db
LinearFitXYerrors,f30eeb3b-f5f0-4632-88ad-a7e11dd3714b
LinearFold,aebc047d-cbe2-4ea1-a181-a2987ad69fed
LinearFold_jll,492392ba-fc20-5d72-afbd-f61f3c69e3d5
LinearFractional,31851ddc-f9b7-5097-a470-69ef907d7682
LinearFractionalTransformations,8bac944d-a3a1-5789-a62e-204935847c3c
LinearInterpolations,b20c7882-2490-4592-a606-fbbfe9e745e8
LinearInterpolators,2fc109c4-9d77-11e9-32ff-e5c650334c16
LinearMaps,7a12625a-238d-50fd-b39a-03d52299707e
LinearMapsAA,599c1a8e-b958-11e9-0d14-b1e6b2ecea07
LinearMixingModels,b8ce4b42-e81b-4a39-a84a-67f74a9a16dd
LinearNoiseApproximation,9859b720-004f-4db5-b836-c34ec215a307
LinearOperatorCollection,a4a2c56f-fead-462a-a3ab-85921a5f2575
LinearOperators,5c8ed15e-5a4c-59e4-a42b-c7e8811fb125
LinearPartition_jll,e9cb6f04-5a86-57c9-b8cc-25aa5bdf9fd6
LinearRationalExpectations,45f42fbc-210c-4ecc-9452-59ec793b9bfd
LinearRegression,92481ed7-9fb7-40fd-80f2-46fd0f076581
LinearRegressionKit,e91d531d-6e51-44a8-96b7-a10d5d51daa3
LinearSampling_jll,be43c337-7630-5e25-892b-702745a732dd
LinearSegmentation,dc48124f-afd3-49fa-9962-2c9cdaf82bd1
LinearSolve,7ed4a6bd-45f5-4d41-b270-4a48e9bafcae
LinearSolveCUDA,0d26bed2-170e-468a-8415-1cfcbba6e180
LinearSolvePardiso,a6722589-28b8-4472-944e-bde9ee6da670
LinearTimeVaryingModelsBase,5e7a79f3-ee03-5374-bd42-db9a52b6e959
LinearTurboFold_jll,cd7c2323-e06e-549f-9837-4f85c0db7ff9
Lingeling,24b7b615-05f5-4cb5-9c13-cd423f90764a
Lingeling_jll,54ea7443-b7cf-5485-b0d0-86c7d7a308e1
LinkCutTrees,9b2c3604-c02d-4033-9e75-a81d4d4fb586
LinkedInAPI,b8105b00-6eed-423c-b4b1-db9a63bbfa9d
LinkedLists,70f5e60a-1556-5f34-a19e-a48b3e4aaee9
Lints,969b4477-8239-4824-a7ce-fb2a72cbc115
LinuxKernelHeaders_jll,d754bdc3-4c87-55c0-a004-f56830624a1e
LinuxPerf,b4c46c6c-4fb0-484d-a11a-41bc3392d094
LiquidElectrolytes,5a7dfd8c-b3af-4c8d-a082-d3a774d75e72
LispSyntax,51c06dcf-91d3-5c9e-a52e-02df4e7cbcf5
LiteHF,87f02e12-f6bc-4038-9bdd-797fa8455fab
LiteQTL,85e3bc59-379b-574d-918d-c856ad6b8b91
Literate,98b081ad-f1c9-55d3-8b20-4c87d4299306
LiterateOrg,a7ef59f1-ab8a-5612-8cbe-0c3d3c126043
LiterateTest,d77d25b0-90d3-4a16-b10a-412a9d48f625
LittleCMS_jll,d3a379c0-f9a3-5b72-a4c0-6bf4d2e8af0f
LittleEndianBase128,1724a1d5-ab78-548d-94b3-135c294f96cf
LittleEphemeris,216eeeb1-80f3-427b-9618-77bd73e1755d
LittleManComputer,c742fd3c-88f6-4004-ba45-01ef0bf0104f
LiveServer,16fef848-5104-11e9-1b77-fb7a48bbb589
LlamaCpp,4028143c-eef9-4a3a-9d23-34f3d8ed2047
LoRaPHY,646e3a94-a092-4ccf-81d9-1ab43b008f5e
LoadAllPackages,b37bcd2d-1570-475d-a8c6-9b4fae6d0ba9
LoadFlint,472f376f-f1cf-461b-9ac1-d103423be9b7
LoadTensorDecompositions,bae27b42-c72a-5733-8f2d-201965195bfc
LocalAnisotropies,cb698b3a-2f1d-48b4-a1e9-ddc0b8f648e2
LocalApproximationValueIteration,a40420fb-f401-52da-a663-f502e5b95060
LocalCoverage,5f6e1e16-694c-5876-87ef-16b5274f298e
LocalDiskObjectStores,2cd9c1d6-d267-5370-983e-0bc605925cae
LocalFennelPartitioning,bc5bb2de-b642-450c-9ee6-9b330b2022e0
LocalFilters,085fde7c-5f94-55e4-8448-8bbb5db6dde9
LocalFunctionApproximation,db97f5ab-fc25-52dd-a8f9-02a257c35074
LocalOperators,add91e70-8f50-42ff-91ca-93a465b4ced2
LocalPackageServer,5ed2caf0-0e3c-46c8-ab7c-f67841b915e6
LocalPoly,c0c96f75-fb1e-4a0c-bd73-67714f26b91d
LocalProjections,8dd5e8af-b996-4a51-9681-92a36a2638c1
LocalRegistry,89398ba2-070a-4b16-a995-9893c55d93cf
LocalSearchSolvers,2b10edaa-728d-4283-ac71-07e312d6ccf3
LocalSignalAttributes,0a92bf9b-4da3-44e8-9286-830175b27cf8
LocalStore,7673ebd9-f02d-46dd-b879-08aafde2f01b
LocalizationMicroscopy,798e6d30-19ab-11e9-36f8-37cfc5a8426e
LocallyCompetitive,86bb8979-40af-4c14-b177-a78efc84e952
LocallyWeightedRegression,68d949f0-74a3-5070-a3ac-aa8145b4bcaa
LockandKeyLookups,2e05b275-071e-4a72-a6f9-4f599bc7944c
Loess,4345ca2d-374a-55d4-8d30-97f9976e7612
LogCompose,8416b438-731e-11ea-2421-05f642269042
LogDensity,43a98068-d3ec-47a8-8f69-6a851f589296
LogDensityProblems,6fdf6af0-433a-55f7-b3ed-c6c6e0b8df7c
LogDensityProblemsAD,996a588d-648d-4e1f-a8f0-a84b347e47b1
LogDensityTestSuite,feb245ec-c857-584e-a66a-22324acf10c6
LogExpFunctions,2ab3a3ac-af41-5b50-aa03-7779005ae688
LogFixPoint16s,390f8997-1984-4152-8b9b-a98aeeeff9d0
LogParser,e1e0bead-d0c8-5de7-863f-c4b0e859faac
LogProbs,0810563c-c8a8-53be-b185-e51c33dc41ea
LogRoller,c41e01d8-14e5-11ea-185b-e7eabed7be4b
LogSpline,6b40cf57-2cb8-450d-abd9-e1a605a46c2e
LogarithmicNumbers,aa2f6b4e-9042-5d33-9679-40d3a6b85899
Logging2,18cd0bd4-3461-488c-9dae-1a490b172243
LoggingCommon,44db15ec-78df-42c5-8c4e-36d253f36098
LoggingExtras,e6f89c97-d47a-5376-807f-9c37f3926c36
LoggingFacilities,7567bd1e-91b2-4c89-85ad-d5bd41b820dc
LoggingFormats,98105f81-4425-4516-93fd-1664fb551ab6
LoggingPolyglot,211639cc-9b11-4cfd-abc6-8f7477829344
LogicCircuits,a7847b3b-b7f1-4dd5-83c3-60e0aa0f8599
LogicToolkit,d3a281b0-2e49-4a34-8c25-fb04c757da16
LogisticOptTools,1300ed3d-6860-462d-a0dd-96dd8e4084ab
Logistics,e933307e-f964-4372-9340-e36d39c2f667
LogitSamplers,1b30fcfc-0ee9-4be2-9cfe-b2289b43e041
Logomaker,3e22dfff-eee4-477b-ac6a-6f7f49e5ccf0
LokiLogger,51d429d1-9683-4c89-86d7-889f440454ef
LombScargle,fc60dff9-86e7-5f2f-a8a0-edeadbb75bd9
LongDatasetSort,3293fb92-4d5f-4840-a675-6a8c3e839d01
LongMemory,f5f8e4a8-cb56-40ea-a13e-090cc212d358
LongestPaths,3a25c17e-307c-411a-a047-890a9a5fbb4d
LongwaveModePropagator,38c6559a-e0a7-48c6-827d-3f02e2d19cec
LookingGlass,1fcbbee2-b350-4a01-aad8-439064dba09e
LoopFieldCalc,896acac2-5fe1-47fe-8ead-27e3a9bc5c85
LoopManagers,d33d4f76-8fbe-47a6-acd9-ead534c583ff
LoopThrottle,39f5be34-8529-5463-bac7-bf6867c840a3
LoopTools,928ab408-997d-4a59-a6b5-2799fca5a421
LoopTools_jll,e275ce21-2bb6-5a50-939e-e917944b1aed
LoopVectorization,bdcacae8-1622-11e9-2a5c-532679323890
LopShelve,b886a573-0f84-4e1e-bf4c-dbf643e19b24
Loraine,df0521af-66a0-42b3-822e-f30debbfe642
LorentzDrudeMetals,100d92e6-c477-5236-9e74-205fcab5fd63
LorentzGroup,5249e202-7b38-466e-aecc-8fc3462187b6
LorentzVectorHEP,f612022c-142a-473f-8cfd-a09cf3793c6c
LorentzVectors,3f54b04b-17fc-5cd4-9758-90c048d965e3
Lorenz96,3fb22c43-5981-45f6-b839-6cbd65dbe502
Losers,1785af8d-d312-496e-9b53-daf6ddaba92c
LossFunctions,30fc2ffe-d236-52d8-8643-a9d8f7c094a7
LovaszTheta,d5f8441d-4651-43af-92fa-6ed80f165e74
LowLevelFEM,6171b9fb-adbf-4751-adb9-5faded75de07
LowLevelFloatFunctions,15a4fa57-098d-5a77-b233-4f9ba1cdf842
LowLevelParticleFilters,d9d29d28-c116-5dba-9239-57a5fe23875b
LowRankApprox,898213cb-b102-5a47-900c-97e73b919f73
LowRankArithmetic,8016d1d1-7a3b-4ad2-b79e-5984174ed314
LowRankIntegrators,a4d2327a-b40c-407e-b18c-dbb78b346b8e
LowRankLayers,b66182ab-a85c-43b0-99bd-d85cc47c5e50
LowRankMatrices,e65ccdef-c354-471a-8090-89bec1c20ec3
LowRankModels,15d4e49f-4837-5ea3-a885-5b28bfa376dc
LowRankOps,0ea32739-31af-43e6-82ee-ebe6dcf00a6f
LoweredCodeUtils,6f1432cf-f94c-5a45-995e-cdbf5db27b0b
Lowess,a2847a04-7795-4581-bff1-964344ea125d
LsqFit,2fda8390-95c7-5789-9bda-21331edee243
LuaCall,b19d909c-f536-5a7e-8424-a4fb7ce1e4d7
Lua_jll,a4086b1d-a96a-5d6b-8e4f-2030e6f25ba6
Lucky,091b6c57-2055-4743-a613-81d9bc5174d5
Lucon,ee70d37e-021e-48ac-98f1-58dad3ba901e
Ludwig,71a25704-ed10-46ea-9c76-1c441b891988
Luna,30eb0fb0-5147-11e9-3356-d75b018717ce
Luna_jll,5c9374ce-fdac-595e-b98d-9d97a97a2302
Lunettes,45fdfeda-9075-4319-90b5-f13bf67f1b3c
Lux,b2108857-7c20-44ae-9111-449ecde12c47
LuxAMDGPU,83120cb1-ca15-4f04-bf3b-6967d2e6b60b
LuxCUDA,d0bbae9a-e099-4d5b-a835-1c6931763bda
LuxCore,bb33d45b-7691-41d6-9220-0943567d0623
LuxDeviceUtils,34f89e08-e1d5-43b4-8944-0b49ac560553
LuxLib,82251201-b29d-42c6-8e01-566dec8acb11
LuxTestUtils,ac9de150-d08f-4546-94fb-7472b5760531
Luxor,ae8d54c2-7ccd-5906-9d76-62fc9837b5bc
LuxorGraphPlot,1f49bdf2-22a7-4bc4-978b-948dc219fbbc
LuxurySparse,d05aeea4-b7d4-55ac-b691-9e7fabb07ba2
Lycian,7c215dd3-d1b4-4517-b6c6-0123f1059a20
Lyra,ffbea66a-397b-416b-b21c-0d4295c18fac
Lz4_jll,5ced341a-0733-55b8-9ab6-a4889d929147
M4_jll,9051c120-a745-5e86-aaa7-8cbc404dba28
MAFFT_jll,72a4bdf2-be5e-5c84-b157-f1dc2927f791
MAGEMinApp,3bfd43b6-b983-4998-9dd6-d5d715d830b7
MAGEMin_C,e5d170eb-415a-4524-987b-12f1bce1ddab
MAGEMin_jll,763ebaa8-b0d2-5f6b-90ef-4fc23b5db1c4
MAGMA_jll,7a7c8717-d270-5a90-94a0-6104d6fc12ee
MAT,23992714-dd62-5051-b70f-ba57cb901cac
MATDaemon,88578114-2e0c-4679-8b18-24dc4fa60bec
MATFBCModels,bd2e13bf-42c0-49e1-9a9c-885d36daf88b
MATFrost,406cae98-a0f7-4766-b83f-8510a556e0e7
MATLAB,10e44e05-a98a-55b3-a45b-ba969058deb6
MATLABDiffEq,e2752cbe-bcf4-5895-8727-84ebc14a76bd
MAiNGO,19f71287-e05d-461c-be93-c347e7defd4d
MAiNGO_jll,6ab0fed5-a098-5dc6-978d-ebec7ca9d2e4
MCAnalyzer,a81df072-f4bb-11e8-03d3-cfaeda626d18
MCHammer,58716550-704d-11e9-05c2-8f708e47025f
MCIntegration,ea1e2de9-7db7-4b42-91ee-0cd1bf6df167
MCMCBenchmarks,72ce6e51-3f7f-5ebd-8e88-b86aa3e31c30
MCMCChain,1671dc4f-43c8-512c-ab25-e1704a74065e
MCMCChainSummaries,4bc3f321-9528-4c7a-aaa1-470f5edc6d51
MCMCChains,c7f686f2-ff18-58e9-bc7b-31028e88f75d
MCMCChainsStorage,51a256e2-afd8-4c38-88d8-a98ba8ad53ca
MCMCDebugging,6d524b87-5f90-4494-b601-374a5b87a94b
MCMCDiagnosticTools,be115224-59cd-429b-ad48-344e309966f0
MCMCDiagnostics,6e857e4b-079a-58c4-aeab-bc2670384359
MCMCTempering,ce233488-44ea-4441-b732-192676ce2298
MCMCTesting,9963b6a1-5d46-439c-8efc-3a487843c7fa
MCP2221Driver,815728f3-0648-4f1d-b2bf-50ce5daff3a8
MCPTrajectoryGameSolver,d93e73c3-c101-4c3f-b101-f812c3e47675
MCParticles,24600035-b1cd-4d3f-b79a-9b7e18b664a2
MCPhylo,af0ac7d2-842d-415f-bd76-8183c117c674
MCPhyloTree,e53f0ae0-6895-45b6-9907-1ecda2d8723d
MCTS,e12ccd36-dcad-5f33-8774-9175229e7b33
MCUCommon,455ac959-662e-47bc-a1c5-e582af05f21d
MCVI,30d33687-f7ed-5b0d-8b26-3dc9b7abd572
MD5,6ac74813-4b46-53a4-afec-0b5dc9d7885c
MDAL_jll,ba355c7d-02a9-511b-bb8a-ec390ce7a57a
MDBM,dd61e66b-39ce-57b0-8813-509f78be4b4d
MDCT,1ba2fcf6-b438-57ac-94bf-052622d64a91
MDDatasets,176e4ad4-9107-502a-977c-53a5728fe704
MDEStudy,45ce4efb-129e-4f36-8fe9-5e4f23129ff4
MDInclude,90d73f82-b7c3-43a4-ac2d-0ceedb790db1
MDLovoFit,55da9f78-c647-4a46-be5d-0de490449a34
MDLovoFit_jll,d8780812-71d7-51d3-b38b-dae269fdfcb3
MDTable,8d33431a-4cd1-474f-bd1e-ccfbc4b78fb4
MDToolbox,7965e2f0-a35b-11e8-0207-19c030dd2def
MDTrajectoryFiles,e55597f1-1f81-4e61-9c07-9db33debcbd4
MEDYANSimRunner,b58a3b99-22e3-44d1-b5ea-258f082a6fe8
MESTI,8d7f31fa-9986-4e1d-8c81-72752476e54d
METIS4_jll,40b5814e-7855-5c9f-99f7-a735ce3fdf8b
METIS_jll,d00139f3-1899-568f-a2f0-47f597d42d70
MEstimation,38feb9b4-a243-49d8-ab24-fe2508a85779
MFCC,ca7b5df7-6146-5dcc-89ec-36256279a339
MFEM_seq_jll,3cf6f5a4-34a7-5d62-9a78-d5aadfae302d
MFrontInterface,f46a0e2b-0ed0-5677-a4b9-4be52fead4dc
MGARD_jll,55d5437f-3252-567d-b53c-03ff263d9b41
MGVI,fdae7790-d271-4276-880d-f72bbddf129c
MHDFlows,1d939cba-ab73-4bc0-975c-87d4c856e1f9
MHLib,0f3a0e6e-e0e7-4894-bd64-856f0ae3b635
MIDI,f57c4921-e30c-5f49-b073-3f2f2ada663e
MIMEBundles,18e29207-5ae3-59c1-81aa-5a72e5c4dbed
MIMEFileExtensions,6c52b162-0bf1-470e-b8cf-cc2a85579f89
MIMEs,6c6e2e6c-3030-632d-7369-2d6c69616d65
MINDFul,437ce7a4-cd80-4539-9a29-b274cfe157d6
MINDFulMakie,23b02573-35f2-499b-a490-fd32d1f018b6
MINLPTests,ee0a3090-8ee9-5cdb-b8cb-8eeba3165522
MINPACK,4854310b-de5a-5eb6-a2a5-c1dee2bd17f9
MIOpen_jll,2409bb75-d5ef-542a-ac68-1cfd4c37dc24
MIPLearn,2b1277c3-b477-4c49-a15e-7ba350325c68
MIPVerify,e5e5f8be-2a6a-5994-adbb-5afbd0e30425
MIRT,7035ae7a-3787-11e9-139a-5545ed3dc201
MIRTio,274281c4-ae57-11e9-2014-65d3d5d9358c
MIRTjim,170b2178-6dee-4cb0-8729-b3e8b57834cc
MITgcm,dce5fa8e-68ce-4431-a242-9469c69627a0
MITgcmTools,62725fbc-3a66-4df3-9000-e33e85b3a198
MIToS,51bafb47-8a16-5ded-8b04-24ef4eede0b5
MKL,33e6dc65-8f57-5167-99aa-e5a354878fb2
MKLOneClassSVM,8f660ece-bb0f-4d0c-a9d4-8a8c66018381
MKLSparse,0c723cd3-b8cd-5d40-b370-ba682dde9aae
